,nrcs_id,inu_pc_smn,inu_pc_smx,inu_pc_slt,inu_pc_umn,inu_pc_umx,inu_pc_ult,lka_pc_sse,lka_pc_use,dor_pc_pva,slp_dg_sav,slp_dg_uav,sgr_dk_sav,tmp_dc_uyr,ari_ix_sav,ari_ix_uav,cmi_ix_uyr,snw_pc_uyr,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s16,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,glc_pc_s22,glc_pc_u01,glc_pc_u02,glc_pc_u03,glc_pc_u04,glc_pc_u05,glc_pc_u06,glc_pc_u07,glc_pc_u08,glc_pc_u09,glc_pc_u10,glc_pc_u11,glc_pc_u12,glc_pc_u13,glc_pc_u14,glc_pc_u15,glc_pc_u16,glc_pc_u17,glc_pc_u18,glc_pc_u19,glc_pc_u20,glc_pc_u21,glc_pc_u22,wet_pc_sg1,wet_pc_sg2,wet_pc_ug1,wet_pc_ug2,for_pc_sse,for_pc_use,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,ire_pc_sse,ire_pc_use,gla_pc_sse,gla_pc_use,prm_pc_sse,prm_pc_use,pac_pc_sse,pac_pc_use,cly_pc_sav,cly_pc_uav,slt_pc_sav,slt_pc_uav,snd_pc_sav,snd_pc_uav,soc_th_sav,soc_th_uav,swc_pc_syr,swc_pc_uyr,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,swc_pc_s09,swc_pc_s10,swc_pc_s11,swc_pc_s12,kar_pc_sse,kar_pc_use,ero_kh_sav,ero_kh_uav,ppd_pk_sav,ppd_pk_uav,urb_pc_sse,urb_pc_use,nli_ix_sav,nli_ix_uav,rdd_mk_sav,rdd_mk_uav,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,gwt_cm_sav,run_mm_syr,lkv_mc_usu,rev_mc_usu,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,pre_mm_uyr,pet_mm_syr,pet_mm_s01,pet_mm_s02,pet_mm_s03,pet_mm_s04,pet_mm_s05,pet_mm_s06,pet_mm_s07,pet_mm_s08,pet_mm_s09,pet_mm_s10,pet_mm_s11,pet_mm_s12,pet_mm_uyr,aet_mm_syr,aet_mm_s01,aet_mm_s02,aet_mm_s03,aet_mm_s04,aet_mm_s05,aet_mm_s06,aet_mm_s07,aet_mm_s08,aet_mm_s09,aet_mm_s10,aet_mm_s11,aet_mm_s12,aet_mm_uyr,pop_ct_ssu,pop_ct_usu,clz_cl_smj,cls_cl_smj,glc_cl_smj,pnv_cl_smj,wet_cl_smj,tbi_cl_smj,tec_cl_smj,fmh_cl_smj,fec_cl_smj,lit_cl_smj,SUB_AREA,UP_AREA,COAST,ORDER_,ENDO
552,08240500:CO:USGS,1,1,3,0,0,5,1,2,349,75,78,179,36,48,52,-49,25,0,0,0,63,0,0,0,0,0,0,0,24,8,0,0,4,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,24,9,0,0,7,0,0,0,0,0,0,6,6,9,9,63,60,7,9,43,35,6,10,0,0,1,2,12,15,14,14,34,33,52,53,38,40,42,44,49,51,51,49,44,37,34,35,37,37,40,43,16,8,1065,1444,3.884999990463257,3.2990000247955322,0,0,182,200,99,90,42,36,44,39,699,47,599,535,1787.27197265625,3719.43603515625,19696.27734375,33883.25,456,1021,22,30,55,87,126,157,167,144,106,70,35,22,982,374,10,14,25,39,50,53,53,49,37,24,13,8,367,52.00199890136719,87.21399688720703,8,45,4,4,11.0,5,353,6,132,8,13324.7,26440.9,0,1,0
553,11525500:CA:USGS,1,1,2,1,1,2,8,8,383,181,181,441,92,103,103,1,22,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,99,99,0,0,4,4,0,0,0,0,0,0,26,26,15,15,33,33,53,53,50,50,67,66,99,100,100,96,82,61,40,27,22,29,55,86,11,11,2406,2403,2.3389999866485596,2.3389999866485596,0,0,55,100,71,70,24,24,26,26,583,871,2687,2634,2873.73095703125,2873.72998046875,33672.2578125,33672.234375,1145,1135,28,38,62,92,135,163,192,172,122,75,34,24,1135,613,27,38,62,87,106,92,70,43,27,21,18,21,614,17.642000198364258,17.642000198364258,10,61,4,4,2.0,5,357,5,123,3,7655.8,7656.3,0,2,0
554,10406500:OR:USGS,0,0,3,0,0,3,2,3,0,59,66,153,72,24,25,-75,8,0,0,0,1,0,0,0,0,0,0,1,94,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,93,2,3,0,0,0,0,0,0,0,0,10,10,10,10,1,1,2,2,76,76,1,1,0,0,0,0,20,25,17,17,33,33,50,49,15,15,24,24,30,33,35,34,30,25,19,14,12,13,17,22,2,3,1011,1130,0.02800000086426735,0.035999998450279236,0,0,2,0,20,27,31,33,31,34,732,70,72,0,823.344970703125,643.8510131835938,2925.080078125,2572.1630859375,267,1109,21,31,57,90,134,166,200,173,116,69,31,20,1106,232,6,10,19,29,39,40,34,23,14,9,5,4,233,0.21799999475479126,0.20399999618530273,8,54,12,12,10.0,13,434,4,124,2,7795.2,7795.2,0,1,2
555,10345999:CA:USGS,10,11,13,10,11,13,141,142,670,85,85,188,80,44,44,-57,17,0,0,0,47,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,15,0,1,0,0,0,47,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,15,0,1,16,2,16,2,47,47,1,1,24,24,1,1,0,0,0,0,5,5,17,16,33,33,50,49,26,25,36,36,48,55,57,54,46,36,25,18,15,16,24,36,0,0,1605,1607,63.98699951171875,64.08300018310547,5,5,1118,1100,779,780,79,79,85,85,523,240,153452,1339,1450.6070556640625,1450.60498046875,13182.220703125,13182.234375,451,1136,27,36,61,91,132,165,195,172,120,75,37,25,1136,327,12,18,31,44,55,52,43,28,17,11,8,8,328,448.18798828125,448.18701171875,8,45,4,12,1.0,13,430,4,126,2,7162.9,7162.9,0,1,2
556,10346000:CA:USGS,10,11,13,10,11,13,141,142,670,85,85,188,80,44,44,-57,17,0,0,0,47,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,15,0,1,0,0,0,47,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,15,0,1,16,2,16,2,47,47,1,1,24,24,1,1,0,0,0,0,5,5,17,16,33,33,50,49,26,25,36,36,48,55,57,54,46,36,25,18,15,16,24,36,0,0,1605,1607,63.98699951171875,64.08300018310547,5,5,1118,1100,779,780,79,79,85,85,523,240,153452,1339,1450.6070556640625,1450.60498046875,13182.220703125,13182.234375,451,1136,27,36,61,91,132,165,195,172,120,75,37,25,1136,327,12,18,31,44,55,52,43,28,17,11,8,8,328,448.18798828125,448.18701171875,8,45,4,12,1.0,13,430,4,126,2,7162.9,7162.9,0,1,2
557,11204900:CA:USGS,2,11,16,2,11,16,3,3,369,73,73,210,142,32,32,-68,7,0,0,0,37,0,0,0,0,0,0,2,27,16,2,0,15,0,0,0,0,0,1,0,0,0,37,0,0,0,0,0,0,2,27,16,2,0,15,0,0,0,0,0,1,1,1,1,1,37,37,28,28,28,28,32,32,0,0,0,0,18,18,18,18,32,32,50,50,19,19,29,29,37,47,52,49,40,28,18,12,10,10,15,25,7,7,2322,2316,37.25400161743164,37.237998962402344,2,2,848,800,333,332,82,82,79,79,399,102,1039,978,3768.131103515625,3768.1279296875,28436.6484375,28436.673828125,371,1370,41,53,84,117,161,189,210,188,140,97,53,37,1371,302,14,22,38,50,53,43,30,18,11,8,7,8,301,909.635986328125,909.635986328125,12,86,4,9,11.0,8,385,5,125,1,24498.9,24498.9,0,2,2
558,11276500:CA:USGS,1,4,8,1,4,8,17,17,1681,110,110,332,99,75,75,-25,22,0,0,0,71,0,0,0,0,0,0,0,18,7,1,0,3,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,18,7,1,0,3,0,0,0,0,0,0,13,12,13,12,71,71,7,7,15,15,8,8,0,0,0,0,42,42,15,15,31,31,54,54,33,33,56,56,79,87,89,86,74,54,37,25,21,22,37,61,10,10,3851,3847,47.34400177001953,47.47100067138672,2,2,497,500,404,405,58,58,61,61,505,384,3490,3428,1493.45703125,1493.45703125,15583.75390625,15583.7451171875,789,1148,32,41,66,93,133,162,187,166,120,79,41,29,1149,519,25,35,56,76,89,77,59,36,21,16,14,17,519,236.91099548339844,236.91099548339844,12,84,4,4,11.0,5,366,5,125,9,5030.0,5030.0,0,3,0
559,10366000:OR:USGS,4,4,10,4,4,10,42,44,10000,45,44,128,71,32,32,-68,12,0,0,0,39,0,0,0,0,0,0,0,54,2,3,0,1,0,0,0,1,0,0,0,0,0,39,0,0,0,0,0,0,0,53,2,3,0,1,0,0,0,1,0,0,13,11,14,12,39,39,3,3,70,69,2,2,0,0,0,0,7,7,20,20,37,37,43,42,21,21,31,31,39,43,45,44,39,33,24,17,15,16,21,29,0,0,536,517,0.04399999976158142,0.04600000008940697,0,0,5,0,19,18,30,30,31,31,570,84,962,64,451.1549987792969,425.1520080566406,1218.9859619140625,1178.8380126953125,332,1058,21,30,53,84,128,158,191,167,112,66,29,19,1057,287,8,12,23,36,49,50,43,28,17,11,6,5,287,0.20999999344348907,0.20200000703334808,8,45,12,12,11.0,13,434,4,124,7,4867.4,4867.4,0,1,2
560,06091700:MT:USGS,1,1,5,1,1,5,7,7,1210,29,29,70,54,40,40,-59,15,0,0,0,12,0,0,0,0,0,0,3,41,42,1,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,41,42,1,0,2,0,0,0,0,0,0,15,14,15,14,12,12,50,50,32,32,4,4,0,0,0,0,3,3,19,19,39,39,42,42,25,25,36,36,40,42,43,42,41,40,36,30,29,29,30,33,10,10,511,512,1.2769999504089355,1.274999976158142,0,0,193,200,68,68,30,30,30,30,417,111,2352,2163,3190.37109375,3190.3720703125,21235.408203125,21235.46875,359,909,10,19,41,77,121,149,175,150,90,50,18,10,909,314,4,7,16,30,48,59,59,44,25,14,5,3,314,30.18199920654297,30.18199920654297,8,54,13,10,11.0,8,396,6,142,3,23849.3,23849.3,0,2,0
561,09296800:UT:USGS,0,0,2,0,0,2,9,9,4869,92,92,251,40,49,49,-51,32,0,0,0,53,0,0,0,0,0,0,1,29,14,0,0,3,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1,29,14,0,0,3,0,0,0,0,0,0,4,3,4,3,53,53,6,6,47,47,6,6,0,0,3,3,17,17,18,18,36,36,46,46,30,30,44,44,52,57,59,58,53,44,35,30,29,31,36,43,2,2,1699,1697,2.4590001106262207,2.4600000381469727,0,0,313,300,62,62,32,32,35,35,523,52,1800,1737,965.7509765625,965.7529907226562,4868.7568359375,4868.76318359375,414,935,15,22,44,75,116,148,170,146,98,59,26,15,935,342,7,11,23,38,54,58,54,40,26,17,8,6,342,24.340999603271484,24.340999603271484,8,45,4,12,11.0,13,429,4,130,3,9912.7,9912.7,0,2,0
562,14020000:OR:USGS,0,0,0,0,0,0,1,1,201,74,74,157,90,45,45,-55,9,0,0,0,26,0,0,0,0,0,0,1,40,25,3,0,4,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,40,25,3,0,4,0,0,0,0,0,0,0,0,0,0,26,26,38,38,24,24,7,7,0,0,0,0,2,2,21,21,44,44,35,35,26,26,42,42,55,62,64,61,53,43,31,22,19,21,29,41,7,7,1516,1517,8.842000007629395,8.815999984741211,1,1,395,400,175,175,75,75,51,51,1035,96,139,139,912.27001953125,912.27099609375,5503.44482421875,5503.44921875,445,1031,16,27,55,87,129,159,191,164,106,59,24,15,1031,368,8,16,33,51,66,64,54,34,19,12,6,5,368,57.23099899291992,57.23099899291992,9,65,12,10,1.0,8,398,7,121,1,6517.7,6517.7,0,2,0
563,14021000:OR:USGS,0,0,0,0,0,0,1,1,201,74,74,157,90,45,45,-55,9,0,0,0,26,0,0,0,0,0,0,1,40,25,3,0,4,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,40,25,3,0,4,0,0,0,0,0,0,0,0,0,0,26,26,38,38,24,24,7,7,0,0,0,0,2,2,21,21,44,44,35,35,26,26,42,42,55,62,64,61,53,43,31,22,19,21,29,41,7,7,1516,1517,8.842000007629395,8.815999984741211,1,1,395,400,175,175,75,75,51,51,1035,96,139,139,912.27001953125,912.27099609375,5503.44482421875,5503.44921875,445,1031,16,27,55,87,129,159,191,164,106,59,24,15,1031,368,8,16,33,51,66,64,54,34,19,12,6,5,368,57.23099899291992,57.23099899291992,9,65,12,10,1.0,8,398,7,121,1,6517.7,6517.7,0,2,0
564,09147500:CO:USGS,0,0,2,0,0,2,3,3,403,110,110,306,31,57,57,-44,34,0,0,0,77,0,0,0,0,0,0,0,11,8,1,0,3,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,11,8,1,0,3,0,0,0,0,0,0,5,4,5,4,77,77,5,5,40,40,5,5,0,0,3,4,15,15,13,13,35,35,52,52,44,44,50,50,59,63,65,64,58,47,39,36,36,38,43,50,4,4,2566,2569,4.6020002365112305,4.5980000495910645,0,0,166,200,97,97,34,34,40,40,513,144,1332,1172,4112.7919921875,4112.7900390625,43114.08984375,43114.01953125,493,956,16,24,47,76,118,152,167,144,102,64,30,17,956,402,8,13,27,44,61,64,59,48,34,23,11,7,402,95.45899963378906,95.45899963378906,7,37,4,4,11.0,5,353,4,130,3,20774.7,20774.7,0,3,0
565,09147025:CO:USGS,0,0,2,0,0,2,3,3,403,110,110,306,31,57,57,-44,34,0,0,0,77,0,0,0,0,0,0,0,11,8,1,0,3,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,11,8,1,0,3,0,0,0,0,0,0,5,4,5,4,77,77,5,5,40,40,5,5,0,0,3,4,15,15,13,13,35,35,52,52,44,44,50,50,59,63,65,64,58,47,39,36,36,38,43,50,4,4,2566,2569,4.6020002365112305,4.5980000495910645,0,0,166,200,97,97,34,34,40,40,513,144,1332,1172,4112.7919921875,4112.7900390625,43114.08984375,43114.01953125,493,956,16,24,47,76,118,152,167,144,102,64,30,17,956,402,8,13,27,44,61,64,59,48,34,23,11,7,402,95.45899963378906,95.45899963378906,7,37,4,4,11.0,5,353,4,130,3,20774.7,20774.7,0,3,0
566,11507001:OR:USGS,8,9,15,3,4,8,84,33,390,70,52,204,62,64,60,-41,30,0,0,0,75,0,0,0,0,0,0,0,14,2,1,0,3,0,0,0,5,0,1,0,0,0,70,0,0,0,0,0,0,0,22,3,0,0,1,0,0,0,3,0,0,17,9,13,10,75,70,6,4,17,15,5,3,0,0,0,0,16,10,14,13,39,37,46,48,51,45,55,53,75,84,86,81,69,54,38,26,22,24,38,58,0,0,720,537,11.621000289916992,4.698999881744385,1,0,353,200,213,107,50,27,43,27,339,344,1395,911,1243.614013671875,2302.970947265625,13980.7197265625,19869.861328125,597,1035,21,31,54,83,124,152,185,162,112,65,28,18,1022,473,15,25,46,66,82,77,63,40,24,16,10,10,455,53.07500076293945,56.159000396728516,8,45,4,4,11.0,5,354,5,123,2,4705.8,12293.8,0,1,0
567,11502250:OR:USGS,8,9,15,3,4,8,84,33,390,70,52,204,62,64,60,-41,30,0,0,0,75,0,0,0,0,0,0,0,14,2,1,0,3,0,0,0,5,0,1,0,0,0,70,0,0,0,0,0,0,0,22,3,0,0,1,0,0,0,3,0,0,17,9,13,10,75,70,6,4,17,15,5,3,0,0,0,0,16,10,14,13,39,37,46,48,51,45,55,53,75,84,86,81,69,54,38,26,22,24,38,58,0,0,720,537,11.621000289916992,4.698999881744385,1,0,353,200,213,107,50,27,43,27,339,344,1395,911,1243.614013671875,2302.970947265625,13980.7197265625,19869.861328125,597,1035,21,31,54,83,124,152,185,162,112,65,28,18,1022,473,15,25,46,66,82,77,63,40,24,16,10,10,455,53.07500076293945,56.159000396728516,8,45,4,4,11.0,5,354,5,123,2,4705.8,12293.8,0,1,0
568,10166605:UT:USGS,17,23,25,21,26,28,157,189,1164,85,90,189,76,48,50,-50,22,0,0,0,45,0,0,0,0,0,0,1,24,10,1,0,3,0,0,0,13,0,3,0,0,0,49,0,0,0,0,0,0,1,15,10,2,0,4,0,0,0,16,0,4,17,2,20,2,45,49,9,10,26,23,6,7,0,0,0,0,7,9,19,20,38,39,42,40,23,25,44,45,53,59,62,62,56,45,33,26,24,27,34,42,18,20,1852,1963,131.3179931640625,157.9340057373047,9,11,1701,2000,1391,1657,104,117,119,131,379,164,2502,2401,2654.39599609375,2302.2451171875,19369.056640625,18132.982421875,504,1066,19,28,54,86,130,165,191,165,112,67,31,18,1060,406,9,16,32,51,69,69,59,40,26,18,10,7,417,1959.52001953125,1949.239990234375,9,59,4,10,1.0,13,430,4,127,11,14977.0,14977.0,0,2,1
569,08242500:CO:USGS,1,1,3,0,0,5,1,2,349,75,78,179,36,48,52,-49,25,0,0,0,63,0,0,0,0,0,0,0,24,8,0,0,4,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,24,9,0,0,7,0,0,0,0,0,0,6,6,9,9,63,60,7,9,43,35,6,10,0,0,1,2,12,15,14,14,34,33,52,53,38,40,42,44,49,51,51,49,44,37,34,35,37,37,40,43,16,8,1065,1444,3.884999990463257,3.2990000247955322,0,0,182,200,99,90,42,36,44,39,699,47,599,535,1787.27197265625,3719.43603515625,19696.27734375,33883.25,456,1021,22,30,55,87,126,157,167,144,106,70,35,22,982,374,10,14,25,39,50,53,53,49,37,24,13,8,367,52.00199890136719,87.21399688720703,8,45,4,4,11.0,5,353,6,132,8,13324.7,26440.9,0,1,0
570,09508500:AZ:USGS,4,5,6,1,2,3,1,1,518,88,65,254,127,38,35,-65,4,0,0,0,74,0,0,0,0,1,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0,1,0,1,1,74,65,0,0,28,26,0,0,0,0,0,0,22,15,21,21,34,35,45,44,27,28,36,33,47,52,54,49,37,25,20,24,26,27,31,38,3,13,4157,2572,10.680999755859375,12.373000144958496,1,1,370,300,160,187,37,37,47,45,616,38,455,382,928.426025390625,1811.9940185546875,9856.025390625,14275.9892578125,472,1467,48,60,92,130,176,209,212,186,145,103,61,45,1398,450,22,30,48,60,59,45,43,45,37,27,18,16,400,69.28700256347656,201.7030029296875,12,86,4,4,9.0,5,346,4,131,2,6473.2,16296.3,0,3,0
571,07203000:NM:USGS,0,0,1,0,0,1,2,2,0,55,55,144,79,37,37,-63,9,0,0,0,51,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,0,0,4,4,4,4,51,51,2,2,63,63,1,1,0,0,0,0,2,2,17,17,34,34,49,49,31,31,33,33,36,36,35,32,30,29,29,33,35,33,33,33,19,19,829,830,1.2610000371932983,1.2580000162124634,0,0,97,100,92,91,41,41,46,46,690,11,92,0,350.3110046386719,350.3110046386719,1290.64404296875,1290.64404296875,429,1183,32,41,71,105,145,173,182,158,119,82,44,30,1183,366,11,14,23,32,43,48,54,53,40,27,14,9,366,14.074000358581543,14.074000358581543,9,59,4,10,11.0,8,402,6,144,3,11213.7,11213.9,0,3,0
572,10172700:UT:USGS,17,23,25,21,26,28,157,189,1164,85,90,189,76,48,50,-50,22,0,0,0,45,0,0,0,0,0,0,1,24,10,1,0,3,0,0,0,13,0,3,0,0,0,49,0,0,0,0,0,0,1,15,10,2,0,4,0,0,0,16,0,4,17,2,20,2,45,49,9,10,26,23,6,7,0,0,0,0,7,9,19,20,38,39,42,40,23,25,44,45,53,59,62,62,56,45,33,26,24,27,34,42,18,20,1852,1963,131.3179931640625,157.9340057373047,9,11,1701,2000,1391,1657,104,117,119,131,379,164,2502,2401,2654.39599609375,2302.2451171875,19369.056640625,18132.982421875,504,1066,19,28,54,86,130,165,191,165,112,67,31,18,1060,406,9,16,32,51,69,69,59,40,26,18,10,7,417,1959.52001953125,1949.239990234375,9,59,4,10,1.0,13,430,4,127,11,14977.0,14977.0,0,2,1
573,09415000:AZ:USGS,2,3,3,2,3,3,1,1,88,75,75,216,128,24,24,-76,5,0,0,0,26,0,0,0,0,0,0,5,60,2,6,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,5,60,2,6,0,0,0,0,0,0,0,0,0,0,0,0,26,26,2,2,61,61,1,1,0,0,0,0,24,24,19,19,34,34,47,47,17,17,23,23,29,34,36,34,27,20,15,14,15,15,18,23,43,43,2231,2230,10.432000160217285,10.423999786376953,1,1,294,300,137,136,40,40,48,48,788,44,82,74,1646.7159423828125,1646.7139892578125,12033.466796875,12033.4775390625,314,1351,36,48,79,115,163,198,214,186,138,92,49,33,1351,268,10,15,27,37,41,35,30,26,19,13,8,7,268,165.4429931640625,165.4429931640625,11,70,12,12,2.0,13,429,4,129,3,15888.0,15888.0,0,3,0
574,09408150:UT:USGS,2,3,3,2,3,3,1,1,88,75,75,216,128,24,24,-76,5,0,0,0,26,0,0,0,0,0,0,5,60,2,6,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,5,60,2,6,0,0,0,0,0,0,0,0,0,0,0,0,26,26,2,2,61,61,1,1,0,0,0,0,24,24,19,19,34,34,47,47,17,17,23,23,29,34,36,34,27,20,15,14,15,15,18,23,43,43,2231,2230,10.432000160217285,10.423999786376953,1,1,294,300,137,136,40,40,48,48,788,44,82,74,1646.7159423828125,1646.7139892578125,12033.466796875,12033.4775390625,314,1351,36,48,79,115,163,198,214,186,138,92,49,33,1351,268,10,15,27,37,41,35,30,26,19,13,8,7,268,165.4429931640625,165.4429931640625,11,70,12,12,2.0,13,429,4,129,3,15888.0,15888.0,0,3,0
575,10166430:UT:USGS,17,23,25,21,26,28,157,189,1164,85,90,189,76,48,50,-50,22,0,0,0,45,0,0,0,0,0,0,1,24,10,1,0,3,0,0,0,13,0,3,0,0,0,49,0,0,0,0,0,0,1,15,10,2,0,4,0,0,0,16,0,4,17,2,20,2,45,49,9,10,26,23,6,7,0,0,0,0,7,9,19,20,38,39,42,40,23,25,44,45,53,59,62,62,56,45,33,26,24,27,34,42,18,20,1852,1963,131.3179931640625,157.9340057373047,9,11,1701,2000,1391,1657,104,117,119,131,379,164,2502,2401,2654.39599609375,2302.2451171875,19369.056640625,18132.982421875,504,1066,19,28,54,86,130,165,191,165,112,67,31,18,1060,406,9,16,32,51,69,69,59,40,26,18,10,7,417,1959.52001953125,1949.239990234375,9,59,4,10,1.0,13,430,4,127,11,14977.0,14977.0,0,2,1
576,10296000:CA:USGS,2,3,4,2,3,4,17,18,219,88,88,249,74,29,29,-71,12,0,0,0,38,0,0,0,0,1,0,1,51,4,1,0,3,0,0,0,1,0,0,0,0,0,38,0,0,0,0,1,0,1,50,4,1,0,3,0,0,0,1,0,0,5,3,5,3,38,38,4,3,40,39,5,5,0,0,0,0,6,7,17,16,34,33,50,49,18,18,26,26,33,38,40,38,33,26,20,15,13,14,17,24,0,0,2411,2423,1.906000018119812,1.9490000009536743,0,0,105,100,78,81,35,35,36,36,546,123,3693,73,1089.281005859375,1059.2750244140625,5986.18701171875,5938.91015625,289,1140,27,38,64,93,134,165,192,168,118,76,38,26,1136,236,8,12,22,30,38,37,32,22,14,9,6,5,237,18.268999099731445,17.913000106811523,8,45,12,12,11.0,13,430,4,126,1,9734.8,9734.8,0,1,2
577,10296500:CA:USGS,2,3,4,2,3,4,17,18,219,88,88,249,74,29,29,-71,12,0,0,0,38,0,0,0,0,1,0,1,51,4,1,0,3,0,0,0,1,0,0,0,0,0,38,0,0,0,0,1,0,1,50,4,1,0,3,0,0,0,1,0,0,5,3,5,3,38,38,4,3,40,39,5,5,0,0,0,0,6,7,17,16,34,33,50,49,18,18,26,26,33,38,40,38,33,26,20,15,13,14,17,24,0,0,2411,2423,1.906000018119812,1.9490000009536743,0,0,105,100,78,81,35,35,36,36,546,123,3693,73,1089.281005859375,1059.2750244140625,5986.18701171875,5938.91015625,289,1140,27,38,64,93,134,165,192,168,118,76,38,26,1136,236,8,12,22,30,38,37,32,22,14,9,6,5,237,18.268999099731445,17.913000106811523,8,45,12,12,11.0,13,430,4,126,1,9734.8,9734.8,0,1,2
578,10136500:UT:USGS,6,9,10,6,9,10,34,34,405,113,114,224,49,57,57,-43,32,0,0,0,75,0,0,0,0,0,0,0,10,7,0,0,4,0,0,0,2,0,1,0,0,0,75,0,0,0,0,0,0,0,10,7,0,0,4,0,0,0,2,0,1,4,1,4,1,75,75,6,6,26,26,5,5,0,0,0,0,9,9,21,21,41,41,38,37,29,29,52,52,62,70,74,74,68,55,41,32,29,32,40,50,13,13,1910,1910,43.417999267578125,43.345001220703125,3,3,1132,1100,498,497,80,80,89,89,435,182,404,399,1096.2960205078125,1096.2950439453125,8398.0634765625,8398.0673828125,548,982,17,24,46,76,119,152,181,157,105,62,27,16,982,457,10,16,33,55,78,80,70,47,30,20,10,8,457,245.62100219726562,245.62100219726562,8,45,4,5,1.0,5,368,4,127,3,5671.9,5671.9,0,2,1
579,10130500:UT:USGS,6,9,10,6,9,10,34,34,405,113,114,224,49,57,57,-43,32,0,0,0,75,0,0,0,0,0,0,0,10,7,0,0,4,0,0,0,2,0,1,0,0,0,75,0,0,0,0,0,0,0,10,7,0,0,4,0,0,0,2,0,1,4,1,4,1,75,75,6,6,26,26,5,5,0,0,0,0,9,9,21,21,41,41,38,37,29,29,52,52,62,70,74,74,68,55,41,32,29,32,40,50,13,13,1910,1910,43.417999267578125,43.345001220703125,3,3,1132,1100,498,497,80,80,89,89,435,182,404,399,1096.2960205078125,1096.2950439453125,8398.0634765625,8398.0673828125,548,982,17,24,46,76,119,152,181,157,105,62,27,16,982,457,10,16,33,55,78,80,70,47,30,20,10,8,457,245.62100219726562,245.62100219726562,8,45,4,5,1.0,5,368,4,127,3,5671.9,5671.9,0,2,1
580,13266000:ID:USGS,1,1,2,1,1,2,8,6,447,119,72,272,58,54,40,-60,23,0,0,0,53,0,0,0,0,0,0,0,37,7,0,0,2,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,49,9,0,0,6,0,0,0,0,0,0,4,3,3,2,53,34,6,10,37,53,5,9,0,0,0,0,5,7,18,18,43,40,39,41,35,25,51,38,64,74,78,74,65,53,39,28,25,27,35,49,3,12,1972,1130,2.9149999618530273,7.486000061035156,0,0,187,300,73,102,37,45,36,48,571,316,15425,12091,10869.9482421875,45106.5390625,281626.125,779627.375,390,992,13,22,48,81,124,154,189,164,105,58,22,12,1026,434,8,16,36,57,77,77,68,44,25,15,7,5,332,77.72100067138672,1290.666015625,8,37,4,10,11.0,5,348,7,121,2,27449.5,173890.0,0,1,0
