,period_start,period_end,2m_dewpoint_temperature_K,surface_air_pressure_Pa,total_precipitation_m,evaporation_m,snowfall_mwe,snowmelt_mwe,runoff_m,snow_depth_mwe,potential_evaporation_m,2m_temperature_K,volumetric_soil_water_layer1_m3_per_m3,volumetric_soil_water_layer2_m3_per_m3,volumetric_soil_water_layer3_m3_per_m3,volumetric_soil_water_layer4_m3_per_m4,surface_net_solar_radiation_J_per_m2,surface_net_thermal_radiation_J_per_m2,wind_speed
0,2011-05-01,2011-05-31,264.73254,71519.17,0.00091679126,-0.0017947273,0.0005309023,0.00044807195,0.00026858767,0.0021735192,-0.03829315,279.8326,0.28898963,0.29174915,0.30796203,0.34994537,25999948.0,-8167853.0,1.9012725
0,2011-05-01,2011-05-31,273.18625,83888.945,0.0025180588,-0.0028748582,0.00038851067,0.0010118057,0.00042877067,0.0077511435,-0.0049314774,280.94363,0.2966322,0.3269713,0.35342222,0.3080597,18807430.0,-7133545.0,1.5884584
0,2011-06-01,2011-06-30,275.47784,82516.86,0.0037017565,-0.0006471878,0.00047515752,0.015143759,0.016906034,0.25433633,-0.013004544,280.13095,0.41672695,0.421704,0.41964242,0.43035892,15736780.0,-4364951.5,0.87812704
0,2011-06-01,2011-06-30,272.8745,76244.69,0.0017670171,-0.0012585876,0.00024495876,0.01315349,0.009403221,0.38679716,-0.017670386,279.49863,0.4089477,0.41348818,0.41057706,0.40059614,19459788.0,-6415075.0,1.0582815
0,2011-06-01,2011-06-30,269.76163,74299.42,0.00064451963,-0.0016177855,2.763224e-05,0.0015002021,0.00047145353,0.030006342,-0.024114922,288.0382,0.20287237,0.23356414,0.24699269,0.24655238,24752430.0,-10236505.0,1.278059
0,2011-06-01,2011-06-30,272.95874,78549.586,0.00057449564,-0.0023085668,2.5046008e-06,0.00022048301,7.853533e-05,0.0022964175,-0.0091204075,287.46173,0.109351784,0.2530793,0.2748524,0.22700167,23332398.0,-10124096.0,3.5455432
0,2011-06-01,2011-06-30,274.59604,79352.086,0.002429122,-0.0025322703,0.0002646335,0.0044389986,0.0037867646,0.06647688,-0.013974501,281.95663,0.36921477,0.3821115,0.39458293,0.3732383,19955128.0,-6437514.5,1.1189545
0,2011-06-01,2011-06-30,268.00055,70823.98,0.0003779123,-0.0018033307,0.0001362467,0.0076942793,0.00411625,0.12107605,-0.024755148,282.9603,0.3727124,0.38743165,0.39583084,0.39107764,23707556.0,-8915886.0,1.0287203
0,2011-06-01,2011-06-30,273.77094,76665.56,0.0011673879,-0.003387994,1.1635666e-05,0.004398836,0.0047317063,0.049314186,-0.019701004,285.76956,0.28750327,0.32272634,0.36342508,0.38475305,23180432.0,-8450641.0,1.1595061
0,2011-06-01,2011-06-30,276.27972,83085.23,0.0035991338,-0.0015488274,0.00014975085,0.0073903454,0.009518639,0.08225689,-0.014227448,281.25482,0.3895663,0.39424893,0.3872464,0.4074735,17257068.0,-4783029.0,0.8128232
0,2011-06-01,2011-06-30,274.7519,81836.51,0.0013842213,-0.0024794894,0.0002271247,0.0066079963,0.0068301954,0.12339399,-0.015422084,282.71988,0.33606413,0.35841167,0.36744153,0.41065648,21197418.0,-7027765.0,0.7135084
0,2011-06-01,2011-06-30,278.85278,90729.62,0.0030851124,-0.0022581115,7.660993e-06,0.0067214393,0.010782922,0.05105206,-0.010886146,282.12134,0.3914911,0.39312223,0.37912104,0.42417476,15974663.0,-3478166.2,1.2727422
0,2011-06-01,2011-06-30,267.33743,68528.48,0.0005252949,-0.0011796082,8.099177e-05,0.008737666,0.0024090891,0.18344265,-0.023875145,280.42773,0.41666594,0.4195732,0.38879877,0.36121497,22126062.0,-8667080.0,1.3127255
0,2011-06-01,2011-06-30,268.95496,68883.4,0.0007702108,-0.0010059649,0.00026206483,0.010408511,0.0034844081,0.21601152,-0.022754459,279.62,0.41988352,0.42432866,0.40034306,0.36922297,21417210.0,-8452771.0,1.3516332
0,2011-06-01,2011-06-30,268.91864,69383.945,0.0009417469,-0.0010919634,0.00014171835,0.011336188,0.0045791916,0.32028756,-0.022293583,278.9548,0.4159433,0.4190549,0.3939409,0.36955735,21736596.0,-8256759.5,1.1267632
0,2011-06-01,2011-06-30,272.922,75740.67,0.0012110955,-0.0022213482,0.00011518764,0.0052943244,0.0027535518,0.120544724,-0.012765727,281.8527,0.3105745,0.35561606,0.37807113,0.34352303,21350930.0,-7941069.5,1.4634709
0,2011-06-01,2011-06-30,271.19238,72473.33,0.0010349704,-0.0008524135,6.974256e-05,0.013217737,0.0062021576,0.47461233,-0.018925581,278.02728,0.40555757,0.4051911,0.38384953,0.3681013,19794308.0,-6269221.5,0.8694087
0,2011-06-01,2011-06-30,277.87805,86205.44,0.002874765,-0.0026011423,0.00036232357,0.007350147,0.008193304,0.19011058,-0.024121331,286.73325,0.39965245,0.42217243,0.432933,0.47693393,22371466.0,-6991487.0,0.55760545
0,2011-06-01,2011-06-30,274.21732,77171.234,0.0033466364,-0.0012758332,0.0013042171,0.018075734,0.018514302,0.61077553,-0.012853161,280.8178,0.4685258,0.4812893,0.48594382,0.5097125,18132808.0,-5870052.0,0.46436188
0,2011-06-01,2011-06-30,276.10928,80254.81,0.0023922923,-0.0017017114,0.00052315573,0.01203512,0.011975442,0.352975,-0.015251793,284.0061,0.4110998,0.42739722,0.4280172,0.46875215,20385510.0,-6759446.0,0.65642375
0,2011-06-01,2011-06-30,278.928,91001.8,0.00089243834,-0.0031330532,0.0,7.958484e-07,0.0012796989,0.0,-0.020955535,287.5146,0.27770332,0.29612473,0.31391412,0.39212623,20370464.0,-6407727.5,0.83006763
0,2011-06-01,2011-06-30,275.44778,85392.5,0.0017783095,-0.00033573434,0.00034911325,0.019048661,0.018217886,0.97439253,-0.010735952,279.09088,0.4225967,0.4267071,0.4298199,0.4312151,14749903.0,-3562113.2,0.9716958
0,2011-06-01,2011-06-30,278.0539,88747.13,0.0018516097,-0.0024480824,4.2044154e-05,0.004810438,0.008388581,0.04049756,-0.016759057,282.49786,0.36885417,0.37404245,0.37188575,0.42334273,19312152.0,-4595065.0,1.3202806
0,2011-06-01,2011-06-30,267.72147,80781.336,9.4945586e-05,-0.0021812012,0.0,7.0357244e-05,0.00034503103,0.0003094632,-0.018889058,292.27054,0.13370082,0.20783073,0.28126484,0.28457358,26369630.0,-11738727.0,1.612406
0,2011-06-01,2011-06-30,276.469,86595.03,0.0026593173,-0.00043068596,0.00019724804,0.020049207,0.021152277,0.6489848,-0.010121015,279.80615,0.42276624,0.42669702,0.42928636,0.4346594,14138385.0,-3261642.0,0.8708248
0,2011-06-01,2011-06-30,274.0948,78961.47,0.0010700311,-0.0025817188,0.00010178194,0.0024071787,0.00088327774,0.06352816,-0.011530745,285.70285,0.22840418,0.30382815,0.30697387,0.25767398,21712386.0,-8733741.0,1.947531
0,2011-06-01,2011-06-30,266.20877,72024.4,0.00014891531,-0.0014254141,0.0,-9.313226e-10,0.00020751338,0.0,-0.05186557,289.1027,0.1767417,0.22751205,0.28424278,0.34542197,27983066.0,-9385629.0,2.0766954
0,2011-06-01,2011-06-30,275.44766,84027.71,0.001311124,-0.003081936,1.6024806e-05,3.9745682e-05,0.00032653174,6.5152315e-05,-0.007117378,287.3319,0.18050647,0.2802175,0.32848468,0.31320462,23084314.0,-9207018.0,1.4029928
0,2011-07-01,2011-07-31,278.04935,82781.305,0.0010663453,-0.00304673,0.0,0.0009868813,0.0047061695,0.0029658761,-0.027978119,287.72626,0.30613652,0.31808236,0.32690915,0.41670877,24548524.0,-7770204.0,1.0310066
0,2011-07-01,2011-07-31,276.2327,76621.63,0.0007447048,-0.0025456375,0.0,0.0055073174,0.008722416,0.045565024,-0.02905877,288.29636,0.31132996,0.32911667,0.34484357,0.41955894,23774656.0,-8243128.5,1.0470567
0,2011-07-01,2011-07-31,279.021,74708.31,0.0016928252,-0.0019833792,5.500624e-09,0.0002228612,0.0005496361,0.00087700423,-0.02084924,291.28284,0.20639063,0.20717499,0.22983848,0.25215518,23253816.0,-8732814.0,0.5268766
0,2011-07-01,2011-07-31,275.0123,78902.086,0.00043946688,-0.00103883,0.0,8.6001386e-08,5.4302374e-05,0.0,-0.0103818625,294.56165,0.043339495,0.19268629,0.25910807,0.22836642,22458656.0,-11359895.0,3.421463
0,2011-07-01,2011-07-31,276.7365,79654.09,0.00076028577,-0.0030558992,0.0,0.00024148545,0.001971564,0.0007410584,-0.02389551,290.24524,0.2158891,0.25299317,0.30885616,0.37571564,24719520.0,-9163534.0,1.0841947
0,2011-07-01,2011-07-31,277.9505,71196.055,0.0028991078,-0.0027504396,0.0,0.0003248234,0.003168932,0.001022969,-0.023016438,287.52905,0.31674618,0.3194236,0.33220297,0.40574315,23626252.0,-7544350.5,0.44519877
0,2011-07-01,2011-07-31,280.58408,77067.164,0.0021345033,-0.0034259716,0.0,0.00017122408,0.0016213699,0.0005879487,-0.019486735,290.84155,0.24586698,0.2554283,0.28595114,0.37410465,23061094.0,-8227503.5,0.8074596
0,2011-07-01,2011-07-31,278.00415,83325.49,0.0020972511,-0.002944047,4.5334027e-06,0.000129815,0.0032889175,0.00068873144,-0.023363324,286.20294,0.29780585,0.29773247,0.2917263,0.3951487,22454774.0,-6945617.5,1.0743709
0,2011-07-01,2011-07-31,275.74625,82043.984,0.00014162928,-0.002302232,0.0,0.0009123911,0.0029826502,0.0051826565,-0.026887154,291.12125,0.18886092,0.23633018,0.28754517,0.39888325,25673140.0,-10014226.0,0.5573939
0,2011-07-01,2011-07-31,281.33066,90865.96,0.0015378759,-0.0028396589,0.0,0.0,0.0018991192,0.0,-0.014698234,285.32578,0.3068023,0.30997223,0.30617017,0.40291804,18612102.0,-4905340.0,1.0619855
0,2011-07-01,2011-07-31,276.45364,68965.12,0.0014889601,-0.0025007788,2.689194e-08,0.000966246,0.0028565787,0.003513813,-0.023705583,285.19376,0.34707594,0.3504935,0.37770092,0.40712377,23489870.0,-7239281.0,0.492998
0,2011-07-01,2011-07-31,276.93948,69341.34,0.003025434,-0.0025969155,5.9759864e-09,0.001342775,0.004762287,0.0050946474,-0.022616241,284.9671,0.3766628,0.3783337,0.38221657,0.41825736,23040420.0,-7467735.0,0.6719915
0,2011-07-01,2011-07-31,276.68552,69830.18,0.0024790743,-0.0025326358,3.137393e-08,0.004000474,0.0074170562,0.02059243,-0.022194244,284.8085,0.36750484,0.37279418,0.36727366,0.42302737,23206778.0,-7151096.0,0.52002746
0,2011-07-01,2011-07-31,275.86887,76137.38,0.00077339704,-0.0022589362,0.0,0.0012124184,0.0028050193,0.0060497536,-0.018266764,289.64288,0.18753877,0.26665965,0.32243052,0.36039737,23223150.0,-9535697.0,1.0884401
0,2011-07-01,2011-07-31,276.9754,72916.08,0.0027286864,-0.0026294608,0.0,0.007131395,0.0111223515,0.04325497,-0.02385381,285.88608,0.36329576,0.37259346,0.36578193,0.4247829,22759190.0,-6283532.0,0.8769595
0,2011-07-01,2011-07-31,279.51517,86331.07,7.7863515e-05,-0.002302041,0.0,0.002160454,0.00331719,0.013463627,-0.036963698,292.3598,0.3027794,0.34819412,0.383919,0.4659021,26620736.0,-9137205.0,0.8257794
0,2011-07-01,2011-07-31,277.81912,77447.92,0.0006884069,-0.0023405415,0.0,0.009430915,0.011391573,0.08037214,-0.02152351,287.25623,0.4045921,0.4410419,0.44563752,0.50601166,23559698.0,-7672691.5,0.55082357
0,2011-07-01,2011-07-31,278.62,80473.945,0.0007050456,-0.0024692074,0.0,0.0046041436,0.006361962,0.031187886,-0.022728246,289.95624,0.3291618,0.3734288,0.387923,0.46360087,24839910.0,-8641931.0,0.62059814
0,2011-07-01,2011-07-31,278.5457,91136.805,0.00068463024,-0.0023672767,0.0,0.0,0.00066969835,0.0,-0.030052422,292.2905,0.17861164,0.1948231,0.26188514,0.376784,22393914.0,-7991892.5,1.0512948
0,2011-07-01,2011-07-31,278.2056,85585.27,0.0019013257,-0.0006543939,4.2756656e-06,0.021521654,0.023818785,0.31444055,-0.012153579,282.30936,0.4180771,0.42393932,0.42330277,0.43594503,16131235.0,-4160571.5,0.9923509
0,2011-07-01,2011-07-31,280.1506,88845.97,0.0008716674,-0.002663935,0.0,0.0,0.0017116081,0.0,-0.023667803,286.65204,0.25346696,0.2641017,0.28876898,0.40025476,22523442.0,-6614682.0,1.0747206
0,2011-07-01,2011-07-31,276.46487,81078.25,0.0006625011,-0.0015547677,0.0,0.0,0.00017353927,0.0,-0.016327702,296.25946,0.123594604,0.16945551,0.233732,0.27860674,22460120.0,-10108640.0,0.9074772
0,2011-07-01,2011-07-31,279.04205,86778.88,0.002045089,-0.0016877361,2.8377092e-06,0.011164213,0.014897754,0.10171864,-0.01353771,283.2089,0.39814073,0.4050526,0.3972597,0.4315688,16857766.0,-4323412.5,0.9070897
0,2011-07-01,2011-07-31,275.1465,79298.625,0.0004138221,-0.0015551776,0.0,0.0007308483,0.0011851083,0.0039621866,-0.0154079795,293.65604,0.11870793,0.22615235,0.28284094,0.27049825,22473878.0,-10727670.0,1.8845037
0,2011-07-01,2011-07-31,278.5329,72352.27,0.0046425546,-0.0020968672,0.0,0.0,0.00060660613,0.0,-0.03448815,289.76572,0.26406538,0.23675978,0.26363248,0.33991084,23458490.0,-6142784.5,0.6452986
0,2011-07-01,2011-07-31,273.77377,84142.87,0.00012177201,-0.0012039834,0.0,0.0,0.0001883989,0.0,-0.009569986,295.67197,0.04544479,0.20646979,0.2937168,0.3107762,25085944.0,-13029230.0,0.9808546
0,2011-08-01,2011-08-31,276.77075,82868.13,0.0004586949,-0.0016901757,0.0,0.0,0.0011824142,-1.4901161e-08,-0.031456713,290.2279,0.178584,0.22151144,0.26762813,0.39199004,22073770.0,-8434282.0,0.8557906
0,2011-08-01,2011-08-31,275.70413,76699.74,0.00097171357,-0.0021183495,0.0,1.9386466e-06,0.0015750282,3.1398101e-06,-0.03022717,289.11725,0.2382428,0.24720371,0.27244654,0.3948553,21833578.0,-8600945.0,0.8448275
0,2011-08-01,2011-08-31,278.7412,74767.72,0.0022067446,-0.0022487657,0.0,0.0,0.0003140749,-1.4901161e-08,-0.018712854,290.2818,0.22896977,0.23293361,0.21373849,0.24894634,20847078.0,-8391258.0,0.8562953
0,2011-08-01,2011-08-31,273.48596,78966.45,0.00010721977,-0.00046662975,0.0,0.0,3.9440718e-05,-1.4901161e-08,-0.0096245445,294.4888,0.033040054,0.17493883,0.24579167,0.2277595,20556840.0,-11791115.0,2.5480587
0,2011-08-01,2011-08-31,275.80313,79772.734,0.0007116756,-0.0018219607,0.0,0.0,0.00067890063,-1.4901161e-08,-0.022798646,290.6333,0.17021924,0.19444714,0.25540647,0.35956153,21060930.0,-9078431.0,0.9326064
0,2011-08-01,2011-08-31,278.42578,71278.33,0.0043363073,-0.0027184454,0.0,0.0,0.0018096823,-1.4901161e-08,-0.019494697,287.00266,0.3500685,0.3437358,0.31572303,0.39043617,20907324.0,-7335231.0,0.4521205
0,2011-08-01,2011-08-31,277.79163,77109.93,0.0010812775,-0.0022001837,0.0,0.0,0.0006013986,-1.4901161e-08,-0.022955991,291.705,0.17963183,0.206336,0.25047228,0.35840896,21672374.0,-9087056.0,0.8811911
0,2011-08-01,2011-08-31,276.7929,83422.61,0.00077416387,-0.0019413884,2.4572806e-05,5.288938e-06,0.0011550805,6.6339853e-06,-0.027510408,288.79834,0.19623445,0.22659878,0.252779,0.37210563,20926746.0,-8004826.5,0.8187704
0,2011-08-01,2011-08-31,274.90054,82142.33,0.00024229902,-0.0013858058,0.0,0.0,0.0007817555,-1.4901161e-08,-0.027111497,292.61023,0.14724512,0.18333675,0.24187018,0.3771347,21993362.0,-9812710.0,0.44138896
0,2011-08-01,2011-08-31,281.84967,90899.06,0.0003607241,-0.0018982424,0.0,0.0,0.00087076955,-1.4901161e-08,-0.019697635,287.53375,0.1964808,0.23145774,0.2711598,0.38497493,19535868.0,-6206018.5,1.009814
0,2011-08-01,2011-08-31,275.7937,69025.67,0.0020117546,-0.0023795876,0.0,0.0,0.0013716195,-1.4901161e-08,-0.023021966,285.0794,0.32547522,0.3167135,0.3120478,0.39572966,21366502.0,-7476982.5,0.70931906
0,2011-08-01,2011-08-31,275.50647,69389.64,0.0020257959,-0.0024222133,0.0,0.0,0.0018403435,-1.4901161e-08,-0.023919636,285.1405,0.32552674,0.32208088,0.31338963,0.40352437,21470616.0,-7989328.0,0.94763076
0,2011-08-01,2011-08-31,275.87622,69890.38,0.0017355965,-0.0024615154,0.0,0.0,0.0017593744,-1.4901161e-08,-0.023670068,285.269,0.3104635,0.30676767,0.2950117,0.40156567,21646906.0,-7599738.5,0.5925577
0,2011-08-01,2011-08-31,275.30893,76214.26,0.0009855788,-0.0018569446,0.0,0.0,0.0007546162,-1.4901161e-08,-0.017773742,289.61176,0.15514705,0.2170267,0.27434587,0.3474619,21186924.0,-9707694.0,1.1863767
0,2011-08-01,2011-08-31,275.73126,72994.39,0.0013878962,-0.0026826367,0.0,0.0,0.0017312998,-1.4901161e-08,-0.028918136,287.1996,0.27712363,0.28823632,0.2884394,0.40054068,22960698.0,-7635255.0,0.6499835
0,2011-08-01,2011-08-31,277.1647,86437.61,2.692895e-05,-0.001247798,0.0,2.972471e-07,0.000551301,5.800415e-07,-0.040918928,293.3436,0.23535077,0.2859163,0.34482464,0.45034847,24855734.0,-9987153.0,0.75967866
0,2011-08-01,2011-08-31,273.9692,77569.47,0.0001769237,-0.0018943179,0.0,1.3615121e-05,0.0010868361,3.1309202e-05,-0.0282129,289.07938,0.2531479,0.33483988,0.3851558,0.48564783,25052304.0,-9951478.0,0.68186355
0,2011-08-01,2011-08-31,275.13446,80591.984,7.643467e-05,-0.0015908205,0.0,0.0,0.0007471163,-1.4901161e-08,-0.02676261,291.2877,0.21814722,0.28831288,0.3417773,0.44591329,24794608.0,-10233041.0,0.7003505
0,2011-08-01,2011-08-31,277.06332,91141.35,0.000116420546,-0.0013111896,0.0,0.0,0.00037378664,-1.4901161e-08,-0.033260666,295.2048,0.1390727,0.1675156,0.23023923,0.3614226,21698090.0,-9054159.0,1.0841563
0,2011-08-01,2011-08-31,278.91214,85662.47,0.00017308132,-0.002218011,0.0,0.0006825733,0.0043829614,0.0018119738,-0.022610871,286.24658,0.27296275,0.30468827,0.32359308,0.41682437,20990372.0,-7071039.5,1.0228653
0,2011-08-01,2011-08-31,279.93527,88884.07,3.8891405e-05,-0.0014817419,0.0,0.0,0.0007431967,-1.4901161e-08,-0.03138219,289.5534,0.15430649,0.19714977,0.25254998,0.38065132,23007478.0,-8307296.5,1.1471931
0,2011-08-01,2011-08-31,275.3022,81172.03,0.00019787303,-0.0012223704,0.0,0.0,0.000100151345,-1.4901161e-08,-0.016771551,297.13412,0.124001205,0.16306338,0.20786919,0.2721919,22149548.0,-10745828.0,1.0658516
0,2011-08-01,2011-08-31,279.73526,86859.41,0.00042593508,-0.0020606164,0.0,0.00014754159,0.0024834992,0.00033580238,-0.022136664,286.22534,0.257996,0.2770691,0.30164355,0.40755886,20024872.0,-6543638.5,0.7997506
0,2011-08-01,2011-08-31,274.9856,79388.375,0.0004704375,-0.0011169688,0.0,0.0,0.0003714922,-1.4901161e-08,-0.01445334,293.16547,0.0971878,0.19010185,0.24943158,0.2657305,20126476.0,-10660227.0,1.3950933
0,2011-08-01,2011-08-31,279.91177,72400.766,0.004935005,-0.002839934,0.0,0.0,0.00076652935,-1.4901161e-08,-0.028780472,288.88507,0.37431404,0.37532988,0.32730466,0.3366234,22135350.0,-5895011.0,0.43038195
0,2011-08-01,2011-08-31,272.25546,84230.93,8.9138426e-05,-0.0007483217,0.0,0.0,0.00012629174,-1.4901161e-08,-0.008908827,296.99634,0.04150443,0.18665257,0.2691276,0.30662712,21983036.0,-12834621.0,0.93738973
0,2011-09-01,2011-09-30,274.9871,83083.4,0.0010686954,-0.0014280061,0.0,0.0,0.00063260103,0.0,-0.02272192,285.6105,0.22995369,0.21864483,0.24966435,0.37562722,16528319.0,-7686453.5,0.6299711
0,2011-09-01,2011-09-30,273.62717,76819.91,0.00092599355,-0.001356033,4.9098867e-07,4.741053e-07,0.0007278641,9.2393407e-07,-0.0233975,284.5539,0.22879514,0.22100724,0.25000098,0.37698102,17916488.0,-8244684.0,0.44244713
0,2011-09-01,2011-09-30,274.82776,74765.59,0.002016043,-0.0018420648,1.7067608e-05,1.6923123e-05,0.0001834065,2.9879066e-05,-0.014253785,284.64572,0.25510105,0.25161037,0.21079008,0.24580759,17658276.0,-7900002.0,0.530545
0,2011-09-01,2011-09-30,271.8051,79127.42,0.00035424967,-0.00058045506,0.0,0.0,3.1028674e-05,0.0,-0.007104054,287.9801,0.04249918,0.16733468,0.236736,0.22699887,16673162.0,-10344049.0,1.0527117
0,2011-09-01,2011-09-30,272.60648,79965.15,0.00052873016,-0.0011334389,5.0562278e-08,4.8561663e-08,0.0003821729,4.8856545e-08,-0.01782061,286.33002,0.17351274,0.18051223,0.23425813,0.3471749,16980204.0,-8773584.0,0.57941234
0,2011-09-01,2011-09-30,274.3501,71191.83,0.0029053933,-0.0020967657,5.6776178e-05,5.864172e-05,0.0011411743,8.024356e-05,-0.015421271,282.06577,0.36383364,0.36352918,0.3361157,0.38185832,17740694.0,-7208359.0,0.41511732
0,2011-09-01,2011-09-30,274.54486,77172.83,0.0011950035,-0.0016511633,4.2599277e-07,4.3420064e-07,0.00035205038,5.039334e-07,-0.017012663,285.9071,0.20793928,0.20268321,0.23467655,0.34665188,17345252.0,-8328484.0,0.55728126
0,2011-09-01,2011-09-30,274.6022,83630.07,0.0008650414,-0.0013303995,4.344105e-05,6.154868e-05,0.00063480926,0.00011576622,-0.019980412,284.60858,0.22257027,0.20897996,0.23556186,0.3564846,15411617.0,-7187377.0,0.72387487
0,2011-09-01,2011-09-30,273.5969,82365.84,0.00025974232,-0.00088243507,0.0,0.0,0.0004180083,0.0,-0.021088341,288.48804,0.14600135,0.1702516,0.22629045,0.36168534,17908650.0,-9203447.0,0.3834555
0,2011-09-01,2011-09-30,280.10495,90974.67,0.0018637532,-0.0015244229,0.0,0.0,0.0005329988,0.0,-0.018348929,287.24268,0.21230528,0.2093854,0.24903528,0.37054965,14914883.0,-6370700.0,0.30696872
0,2011-09-01,2011-09-30,272.1546,68901.15,0.0020228084,-0.0017316024,5.2854375e-05,5.229299e-05,0.0008587485,9.643234e-05,-0.017620161,279.99905,0.3436481,0.3399118,0.30021414,0.38323933,17984092.0,-7129491.5,0.61889124
0,2011-09-01,2011-09-30,272.3207,69279.945,0.0022854274,-0.0018013386,0.0001394097,0.00013971397,0.001063546,0.00025272366,-0.016853547,279.89407,0.35426515,0.35134882,0.30498445,0.38876972,17815588.0,-7404153.5,0.7348211
0,2011-09-01,2011-09-30,272.01898,69789.22,0.0021471134,-0.0018116649,9.4235904e-05,9.471725e-05,0.0009190372,0.0001616755,-0.017846579,280.5587,0.33019942,0.3212459,0.28282687,0.38507724,17936360.0,-7154182.0,0.46685052
0,2011-09-01,2011-09-30,273.3941,76306.68,0.0010348287,-0.001398554,8.709911e-06,8.452528e-06,0.0004113511,1.4739934e-05,-0.013258359,284.4175,0.17148665,0.20818244,0.25597957,0.3371594,17344340.0,-9023785.0,0.8300792
0,2011-09-01,2011-09-30,272.66846,73005.21,0.0012243579,-0.0016285854,9.107869e-07,8.738367e-07,0.0008264013,1.5276485e-06,-0.022745289,282.32306,0.26115197,0.2537902,0.26291567,0.38264427,18806968.0,-7410969.0,0.18455265
0,2011-09-01,2011-09-30,278.05875,86524.91,0.00046928323,-0.0011055191,0.0,0.0,0.00027934092,0.0,-0.032809008,292.25943,0.25904998,0.27508757,0.3284454,0.4386052,19045834.0,-8703652.0,0.24034177
0,2011-09-01,2011-09-30,274.99463,77606.32,0.0009796658,-0.0015177263,0.0,0.0,0.00044919283,0.0,-0.021392372,286.72266,0.2812253,0.30304873,0.3630128,0.47071776,18857730.0,-8351976.0,0.15722221
0,2011-09-01,2011-09-30,276.02005,80634.45,0.0007812081,-0.0012932322,0.0,0.0,0.00036612447,0.0,-0.020682037,288.7997,0.24024539,0.26475888,0.32405388,0.43295604,18844690.0,-8652223.0,0.2855515
0,2011-09-01,2011-09-30,275.8018,91442.055,0.00026084375,-0.0009067492,0.0,0.0,0.00023629803,0.0,-0.024293294,290.80322,0.15099646,0.15949126,0.21549259,0.34879905,15832865.0,-8145465.0,0.52150637
0,2011-09-01,2011-09-30,276.37433,85788.4,0.0016715332,-0.0012318585,0.00012530993,0.000121260324,0.0012754877,0.00018633835,-0.018560063,284.94354,0.21546486,0.2332015,0.27091444,0.3930553,14834977.0,-6526622.5,0.53423077
0,2011-09-01,2011-09-30,277.86185,88990.95,0.0003784704,-0.000977539,0.0,0.0,0.00042420733,0.0,-0.0272688,289.0594,0.15180823,0.17096424,0.23416832,0.36566246,16793128.0,-7500000.0,0.41405308
0,2011-09-01,2011-09-30,273.63498,81250.95,0.00067210983,-0.0010523187,0.0,0.0,7.0362046e-05,0.0,-0.012651906,291.45975,0.1403058,0.16117336,0.19441305,0.2666565,17578872.0,-9734990.0,0.2310522
0,2011-09-01,2011-09-30,277.18735,86943.62,0.0017940416,-0.0013461297,6.143385e-05,6.0779246e-05,0.0010118624,7.78029e-05,-0.019262582,284.9139,0.22995071,0.23386534,0.2662424,0.38747096,14560084.0,-6367379.0,0.64777017
0,2011-09-01,2011-09-30,272.44254,79569.39,0.0004949451,-0.00082883344,4.0453565e-06,3.7202662e-06,0.00020363322,7.2651806e-06,-0.010607992,287.38538,0.104405604,0.180511,0.23455185,0.2608599,16499997.0,-9709396.0,0.6303064
0,2011-09-01,2011-09-30,276.3415,72340.14,0.0044378494,-0.0023175646,0.0,0.0,0.000699689,0.0,-0.021205906,283.64386,0.37493542,0.37871248,0.37977776,0.3472889,18142858.0,-5720418.0,0.4705243
0,2011-09-01,2011-09-30,272.81363,84483.04,0.00015904492,-0.0005781408,0.0,0.0,9.4631076e-05,0.0,-0.006681958,292.68423,0.04481848,0.17818034,0.2552386,0.30274835,17703744.0,-11207298.0,0.24700907
0,2011-10-01,2011-10-31,272.9134,82660.93,0.0043384014,-0.0009264065,0.00089191727,0.00062293746,0.00054483867,0.0033027602,-0.0071750404,276.75504,0.35870588,0.34246907,0.27592275,0.36503628,7889262.5,-4505966.5,1.0030055
0,2011-10-01,2011-10-31,270.83875,76387.65,0.0025416159,-0.0008676174,0.0010441245,0.00091455696,0.0005004944,0.004949664,-0.009973319,276.27994,0.3295085,0.3083658,0.2586571,0.36520118,10085428.0,-5709870.0,0.96086425
0,2011-10-01,2011-10-31,268.0463,74335.54,0.001451523,-0.001007046,0.0009196519,0.0005175646,0.00012349291,0.0040082647,-0.010135695,277.1691,0.24061823,0.23708174,0.21160659,0.24370827,12663975.0,-7481742.5,1.2648855
0,2011-10-01,2011-10-31,271.26028,78711.01,0.0015733498,-0.0010607351,0.0009888218,0.0009347497,3.3298576e-05,0.0025802136,-0.003620696,279.1763,0.17427522,0.2048942,0.2316756,0.22640909,10220879.0,-7120595.0,3.6223927
0,2011-10-01,2011-10-31,270.87015,79534.65,0.00188829,-0.00086051604,0.00037854802,0.00033014888,0.00027942949,0.0014766395,-0.0074442457,277.68454,0.2749421,0.24380115,0.23304653,0.33842328,9247678.0,-5853623.0,1.2338356
0,2011-10-01,2011-10-31,267.60025,70778.58,0.0026275667,-0.0011135504,0.0015159862,0.0012474111,0.00095058384,0.008994037,-0.0106971115,275.03082,0.36972177,0.36513487,0.34448102,0.37743387,13021970.0,-6931218.5,0.50223935
0,2011-10-01,2011-10-31,269.3872,76837.69,0.0017969828,-0.0011419549,0.0006141709,0.00035931807,0.0002534964,0.002632662,-0.010484768,277.95938,0.25551167,0.23193863,0.23157789,0.33828554,11866091.0,-6970384.5,0.9933986
