year,month,mjoPENTAD,mjo20E,mjo70E,mjo80E,mjo100E,mjo120E,mjo140E,mjo160E,mjo120W,mjo40W,mjo10W,year,month,day,ninoNINO1+2,ninoANOM,ninoNINO3,ninoANOM.1,ninoNINO4,ninoANOM.2,ninoNINO3.4,ninoANOM.3,oniSEAS,oniTOTAL,oniANOM,pdo,pna,soi_x,soi_y
2014,8,20140831.0,0.92,0.74,0.10,-0.63,-0.70,-0.91,-0.86,-0.50,0.24,0.78,2014,8,31.0,21.88,1.02,25.54,0.32,28.97,0.28,26.89,-0.01,,,,0.34,1.37,-1.2,-0.7
2014,9,20140905.0,1.38,1.59,1.00,-0.27,-0.53,-1.26,-1.59,-1.44,-0.43,0.74,2014,9,5.0,21.32,0.74,25.35,0.34,29.21,0.53,27.07,0.31,,,,0.76,0.99,-1.2,-0.7
2014,9,20140910.0,0.42,1.07,1.33,0.69,0.46,-0.25,-0.86,-1.29,-1.12,-0.33,2014,9,10.0,21.32,0.74,25.35,0.34,29.21,0.53,27.07,0.31,,,,0.76,0.99,-1.2,-0.7
2014,9,20140915.0,-0.46,-0.51,-0.28,0.11,0.10,0.37,0.49,0.44,0.12,-0.26,2014,9,15.0,21.32,0.74,25.35,0.34,29.21,0.53,27.07,0.31,,,,0.76,0.99,-1.2,-0.7
2014,9,20140920.0,-0.28,-0.38,-0.31,-0.04,0.09,0.26,0.36,0.37,0.17,-0.10,2014,9,20.0,21.32,0.74,25.35,0.34,29.21,0.53,27.07,0.31,,,,0.76,0.99,-1.2,-0.7
2014,9,20140925.0,0.38,0.59,0.49,0.11,0.28,-0.18,-0.49,-0.65,-0.44,0.03,2014,9,25.0,21.32,0.74,25.35,0.34,29.21,0.53,27.07,0.31,,,,0.76,0.99,-1.2,-0.7
2014,9,20140930.0,0.83,1.25,1.11,0.24,0.13,-0.60,-1.10,-1.30,-0.79,0.15,2014,9,30.0,21.32,0.74,25.35,0.34,29.21,0.53,27.07,0.31,,,,0.76,0.99,-1.2,-0.7
2014,10,20141005.0,0.50,0.99,1.10,0.49,0.29,-0.34,-0.84,-1.15,-0.89,-0.14,2014,10,5.0,21.26,0.39,25.71,0.63,29.15,0.47,27.2,0.43,,,,1.43,0.89,-1.0,-0.6
2014,10,20141010.0,-0.64,-0.02,0.81,1.12,1.01,0.73,0.26,-0.40,-1.03,-1.02,2014,10,10.0,21.26,0.39,25.71,0.63,29.15,0.47,27.2,0.43,,,,1.43,0.89,-1.0,-0.6
2014,10,20141015.0,-0.84,-0.75,-0.26,0.40,0.57,0.84,0.85,0.58,-0.09,-0.65,2014,10,15.0,21.26,0.39,25.71,0.63,29.15,0.47,27.2,0.43,,,,1.43,0.89,-1.0,-0.6
2014,10,20141020.0,-0.37,-0.79,-0.94,-0.49,-0.25,0.27,0.68,0.96,0.76,0.16,2014,10,20.0,21.26,0.39,25.71,0.63,29.15,0.47,27.2,0.43,,,,1.43,0.89,-1.0,-0.6
2014,10,20141025.0,0.02,-0.20,-0.39,-0.34,-0.26,-0.07,0.12,0.32,0.39,0.23,2014,10,25.0,21.26,0.39,25.71,0.63,29.15,0.47,27.2,0.43,,,,1.43,0.89,-1.0,-0.6
2014,10,20141030.0,0.57,0.33,-0.17,-0.57,-0.52,-0.58,-0.46,-0.13,0.36,0.60,2014,10,30.0,21.26,0.39,25.71,0.63,29.15,0.47,27.2,0.43,,,,1.43,0.89,-1.0,-0.6
2014,11,20141104.0,0.62,0.86,0.70,0.08,-0.07,-0.53,-0.82,-0.87,-0.45,0.19,2014,11,4.0,22.36,0.74,26.08,0.88,29.4,0.73,27.57,0.75,,,,1.35,0.68,-1.5,-0.9
2014,11,20141109.0,-0.96,-0.84,-0.23,0.52,0.62,0.91,0.92,0.61,-0.14,-0.75,2014,11,9.0,22.36,0.74,26.08,0.88,29.4,0.73,27.57,0.75,,,,1.35,0.68,-1.5,-0.9
2014,11,20141114.0,-0.89,-1.38,-1.28,-0.34,-0.03,0.73,1.25,1.45,0.88,-0.14,2014,11,14.0,22.36,0.74,26.08,0.88,29.4,0.73,27.57,0.75,,,,1.35,0.68,-1.5,-0.9
2014,11,20141119.0,0.50,-0.14,-0.93,-1.14,-0.93,-0.60,-0.12,0.54,1.06,0.94,2014,11,19.0,22.36,0.74,26.08,0.88,29.4,0.73,27.57,0.75,,,,1.35,0.68,-1.5,-0.9
2014,11,20141124.0,1.66,0.91,-0.57,-1.72,-1.81,-1.75,-1.24,-0.18,1.24,1.85,2014,11,24.0,22.36,0.74,26.08,0.88,29.4,0.73,27.57,0.75,,,,1.35,0.68,-1.5,-0.9
2014,11,20141129.0,2.45,2.41,1.05,-1.01,-1.42,-2.32,-2.54,-1.92,-0.04,1.70,2014,11,29.0,22.36,0.74,26.08,0.88,29.4,0.73,27.57,0.75,,,,1.35,0.68,-1.5,-0.9
2014,12,20141204.0,0.74,1.54,1.76,0.83,0.50,-0.50,-1.30,-1.82,-1.44,-0.27,2014,12,4.0,22.73,-0.11,26.03,0.77,29.2,0.75,27.28,0.63,,,,1.86,0.67,-0.9,-0.6
2014,12,20141209.0,-0.59,-0.17,0.49,0.83,0.77,0.65,0.35,-0.15,-0.69,-0.80,2014,12,9.0,22.73,-0.11,26.03,0.77,29.2,0.75,27.28,0.63,,,,1.86,0.67,-0.9,-0.6
2014,12,20141214.0,-0.31,-0.31,-0.15,0.12,0.22,0.32,0.33,0.24,-0.00,-0.22,2014,12,14.0,22.73,-0.11,26.03,0.77,29.2,0.75,27.28,0.63,,,,1.86,0.67,-0.9,-0.6
2014,12,20141219.0,0.93,0.42,-0.50,-1.11,-1.08,-1.01,-0.67,-0.00,0.82,1.11,2014,12,19.0,22.73,-0.11,26.03,0.77,29.2,0.75,27.28,0.63,,,,1.86,0.67,-0.9,-0.6
2014,12,20141224.0,1.66,1.23,0.00,-1.27,-1.49,-1.71,-1.47,-0.68,0.69,1.55,2014,12,24.0,22.73,-0.11,26.03,0.77,29.2,0.75,27.28,0.63,,,,1.86,0.67,-0.9,-0.6
2014,12,20141229.0,1.65,1.80,1.00,-0.49,-0.81,-1.57,-1.86,-1.58,-0.34,0.98,2014,12,29.0,22.73,-0.11,26.03,0.77,29.2,0.75,27.28,0.63,,,,1.86,0.67,-0.9,-0.6
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,DJF,27.19,0.55,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JFM,27.34,0.47,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,FMA,27.82,0.53,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MAM,28.38,0.7,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,AMJ,28.76,0.93,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MJJ,28.83,1.18,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JJA,28.81,1.52,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JAS,28.82,1.86,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,ASO,28.93,2.16,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,SON,29.14,2.42,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,OND,29.25,2.57,1.51,0.61,-1.4,-0.8
2015,1,20150103.0,1.26,1.92,1.73,0.40,0.11,-1.00,-1.75,-2.06,-1.25,0.19,2015,1,3.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,NDJ,29.26,2.64,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,DJF,27.19,0.55,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JFM,27.34,0.47,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,FMA,27.82,0.53,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MAM,28.38,0.7,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,AMJ,28.76,0.93,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MJJ,28.83,1.18,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JJA,28.81,1.52,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JAS,28.82,1.86,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,ASO,28.93,2.16,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,SON,29.14,2.42,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,OND,29.25,2.57,1.51,0.61,-1.4,-0.8
2015,1,20150108.0,1.02,2.15,2.46,1.16,0.75,-0.65,-1.79,-2.54,-2.03,-0.41,2015,1,8.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,NDJ,29.26,2.64,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,DJF,27.19,0.55,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JFM,27.34,0.47,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,FMA,27.82,0.53,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MAM,28.38,0.7,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,AMJ,28.76,0.93,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MJJ,28.83,1.18,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JJA,28.81,1.52,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JAS,28.82,1.86,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,ASO,28.93,2.16,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,SON,29.14,2.42,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,OND,29.25,2.57,1.51,0.61,-1.4,-0.8
2015,1,20150113.0,-0.65,0.33,1.44,1.61,1.44,0.86,0.07,-0.93,-1.65,-1.38,2015,1,13.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,NDJ,29.26,2.64,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,DJF,27.19,0.55,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JFM,27.34,0.47,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,FMA,27.82,0.53,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MAM,28.38,0.7,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,AMJ,28.76,0.93,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MJJ,28.83,1.18,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JJA,28.81,1.52,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JAS,28.82,1.86,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,ASO,28.93,2.16,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,SON,29.14,2.42,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,OND,29.25,2.57,1.51,0.61,-1.4,-0.8
2015,1,20150118.0,-0.79,-0.07,0.92,1.30,1.11,0.87,0.36,-0.40,-1.15,-1.20,2015,1,18.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,NDJ,29.26,2.64,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,DJF,27.19,0.55,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JFM,27.34,0.47,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,FMA,27.82,0.53,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MAM,28.38,0.7,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,AMJ,28.76,0.93,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MJJ,28.83,1.18,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JJA,28.81,1.52,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JAS,28.82,1.86,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,ASO,28.93,2.16,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,SON,29.14,2.42,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,OND,29.25,2.57,1.51,0.61,-1.4,-0.8
2015,1,20150123.0,-0.24,0.42,1.06,1.01,0.84,0.38,-0.16,-0.79,-1.13,-0.80,2015,1,23.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,NDJ,29.26,2.64,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,DJF,27.19,0.55,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JFM,27.34,0.47,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,FMA,27.82,0.53,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MAM,28.38,0.7,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,AMJ,28.76,0.93,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,MJJ,28.83,1.18,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JJA,28.81,1.52,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,JAS,28.82,1.86,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,ASO,28.93,2.16,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,SON,29.14,2.42,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,OND,29.25,2.57,1.51,0.61,-1.4,-0.8
2015,1,20150128.0,0.30,0.74,0.87,0.45,0.46,-0.12,-0.59,-0.93,-0.81,-0.24,2015,1,28.0,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,NDJ,29.26,2.64,1.51,0.61,-1.4,-0.8
2015,2,20150202.0,-0.16,0.52,1.14,1.03,0.89,0.33,-0.27,-0.91,-1.19,-0.77,2015,2,2.0,25.53,-0.57,26.75,0.37,29.06,0.96,27.48,0.75,,,,1.52,0.59,0.4,0.2
2015,2,20150207.0,-1.27,-1.12,-0.32,0.70,0.81,1.19,1.22,0.80,-0.18,-0.99,2015,2,7.0,25.53,-0.57,26.75,0.37,29.06,0.96,27.48,0.75,,,,1.52,0.59,0.4,0.2
2015,2,20150212.0,-0.63,-0.78,-0.58,0.03,0.34,0.61,0.75,0.67,0.22,-0.31,2015,2,12.0,25.53,-0.57,26.75,0.37,29.06,0.96,27.48,0.75,,,,1.52,0.59,0.4,0.2
2015,2,20150217.0,0.27,0.35,0.28,0.01,-0.08,-0.21,-0.30,-0.31,-0.14,0.10,2015,2,17.0,25.53,-0.57,26.75,0.37,29.06,0.96,27.48,0.75,,,,1.52,0.59,0.4,0.2
2015,2,20150222.0,-1.11,-0.52,0.54,1.27,1.29,1.18,0.77,-0.01,-0.99,-1.33,2015,2,22.0,25.53,-0.57,26.75,0.37,29.06,0.96,27.48,0.75,,,,1.52,0.59,0.4,0.2
2015,2,20150227.0,0.06,0.46,0.73,0.53,0.53,0.09,-0.31,-0.67,-0.73,-0.36,2015,2,27.0,25.53,-0.57,26.75,0.37,29.06,0.96,27.48,0.75,,,,1.52,0.59,0.4,0.2
2015,3,20150304.0,1.95,2.14,1.22,-0.51,-0.78,-1.74,-2.15,-1.87,-0.44,1.13,2015,3,4.0,26.73,0.13,27.29,0.12,29.17,0.94,27.68,0.44,,,,1.33,-0.23,-1.2,-0.7
2015,3,20150309.0,1.93,3.02,2.81,0.78,0.29,-1.46,-2.67,-3.19,-2.01,0.24,2015,3,9.0,26.73,0.13,27.29,0.12,29.17,0.94,27.68,0.44,,,,1.33,-0.23,-1.2,-0.7
2015,3,20150314.0,-2.19,-0.30,2.31,3.49,3.44,2.57,1.09,-1.06,-3.17,-3.30,2015,3,14.0,26.73,0.13,27.29,0.12,29.17,0.94,27.68,0.44,,,,1.33,-0.23,-1.2,-0.7
2015,3,20150319.0,-3.19,-2.48,-0.22,2.26,2.65,3.22,2.91,1.54,-1.06,-2.84,2015,3,19.0,26.73,0.13,27.29,0.12,29.17,0.94,27.68,0.44,,,,1.33,-0.23,-1.2,-0.7
2015,3,20150324.0,-1.17,-1.30,-0.82,0.23,0.66,1.13,1.30,1.10,0.23,-0.69,2015,3,24.0,26.73,0.13,27.29,0.12,29.17,0.94,27.68,0.44,,,,1.33,-0.23,-1.2,-0.7
2015,3,20150329.0,0.18,-0.07,-0.37,-0.44,-0.37,-0.22,-0.02,0.25,0.44,0.36,2015,3,29.0,26.73,0.13,27.29,0.12,29.17,0.94,27.68,0.44,,,,1.33,-0.23,-1.2,-0.7
2015,4,20150403.0,1.46,1.46,0.68,-0.57,-0.79,-1.34,-1.51,-1.17,-0.07,0.99,2015,4,3.0,26.69,0.96,28.33,0.76,29.62,1.1,28.63,0.82,,,,0.9,-0.15,-0.1,-0.0
2015,4,20150408.0,0.78,1.32,1.33,0.44,0.12,-0.61,-1.14,-1.39,-0.93,0.03,2015,4,8.0,26.69,0.96,28.33,0.76,29.62,1.1,28.63,0.82,,,,0.9,-0.15,-0.1,-0.0
